instance,repetition,position,solver,exit_code,status,cost,sets,preparation_wall_s,core_wall_s,total_after_read_wall_s,preparation_cpu_s,core_cpu_s,total_after_read_cpu_s,process_wall_s,process_user_s,process_system_s,max_rss_kb,nodes,best_bound,gap_percent,solution_valid,log_file
"scp510","2","1","dlx","0","Optimal","265","64","0.015871151","0.000068493","0.015939644","0.015867000","0.000068000","0.015935000","0.021873951","0.01","0.00","4108","65","265.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep02_pos1_dlx.log"
"scp510","2","2","cplex","0","Optimal","265","64","0.002118918","0.015567952","0.017686870","0.002119000","0.015569000","0.017688000","0.023243904","0.02","0.00","20976","0","265","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep02_pos2_cplex.log"
"scp510","3","1","cplex","0","Optimal","265","64","0.002694212","0.017981093","0.020675305","0.002694000","0.017983000","0.020677000","0.027729988","0.02","0.00","21528","0","265","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep03_pos1_cplex.log"
"scp510","3","2","dlx","0","Optimal","265","64","0.014094560","0.000094137","0.014188697","0.014108000","0.000094000","0.014202000","0.018971205","0.01","0.00","4252","65","265.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep03_pos2_dlx.log"
"scp510","4","1","dlx","0","Optimal","265","64","0.017264969","0.000085723","0.017350692","0.017263000","0.000086000","0.017349000","0.024514914","0.02","0.00","4256","65","265.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep04_pos1_dlx.log"
"scp510","4","2","cplex","0","Optimal","265","64","0.003483661","0.030668398","0.034152059","0.003486000","0.030670000","0.034156000","0.040482044","0.03","0.00","21552","0","265","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep04_pos2_cplex.log"
"scp510","5","1","cplex","0","Optimal","265","64","0.004240571","0.018423835","0.022664406","0.004241000","0.018425000","0.022666000","0.031244993","0.02","0.00","22024","0","265","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep05_pos1_cplex.log"
"scp510","5","2","dlx","0","Optimal","265","64","0.013184495","0.000066228","0.013250723","0.013183000","0.000066000","0.013249000","0.018950939","0.01","0.00","4148","65","265.0000","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scp510_rep05_pos2_dlx.log"
"scpe1","1","1","dlx","0","Optimal","5","5","0.007886191","0.042475695","0.050361886","0.003881000","0.038380000","0.042261000","0.057540178","0.04","0.00","3800","2068","3.4695","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep01_pos1_dlx.log"
"scpe1","1","2","cplex","0","Optimal","5","5","0.001946439","0.144704375","0.146650814","0.001946000","0.144706000","0.146652000","0.153270960","0.14","0.00","22700","57","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep01_pos2_cplex.log"
"scpe1","2","1","cplex","0","Optimal","5","5","0.001760772","0.204676509","0.206437281","0.001760000","0.204659000","0.206419000","0.214601994","0.20","0.00","22780","57","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep02_pos1_cplex.log"
"scpe1","2","2","dlx","0","Optimal","5","5","0.003895740","0.048183678","0.052079418","0.003895000","0.048190000","0.052085000","0.056375027","0.05","0.00","3996","2068","3.4695","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep02_pos2_dlx.log"
"scpe1","3","1","dlx","0","Optimal","5","5","0.003420238","0.039397705","0.042817943","0.003419000","0.039401000","0.042820000","0.047312021","0.04","0.00","3828","2068","3.4695","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep03_pos1_dlx.log"
"scpe1","3","2","cplex","0","Optimal","5","5","0.000970209","0.139094427","0.140064636","0.000970000","0.139085000","0.140055000","0.146440029","0.14","0.00","22572","57","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep03_pos2_cplex.log"
"scpe1","4","1","cplex","0","Optimal","5","5","0.000984673","0.107306327","0.108291000","0.000983000","0.107279000","0.108262000","0.114053965","0.10","0.00","23112","57","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep04_pos1_cplex.log"
"scpe1","4","2","dlx","0","Optimal","5","5","0.003949764","0.035849039","0.039798803","0.003946000","0.035851000","0.039797000","0.044722080","0.04","0.00","3952","2068","3.4695","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep04_pos2_dlx.log"
"scpe1","5","1","dlx","0","Optimal","5","5","0.005691231","0.038602921","0.044294152","0.005690000","0.038603000","0.044293000","0.052802086","0.04","0.00","3988","2068","3.4695","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep05_pos1_dlx.log"
"scpe1","5","2","cplex","0","Optimal","5","5","0.001324214","0.141077588","0.142401802","0.001322000","0.140783000","0.142105000","0.149514914","0.13","0.00","22728","57","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe1_rep05_pos2_cplex.log"
"scpe2","1","1","cplex","0","Optimal","5","5","0.001906077","0.198671084","0.200577161","0.001906000","0.198582000","0.200488000","0.206629992","0.20","0.00","22504","111","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep01_pos1_cplex.log"
"scpe2","1","2","dlx","0","Optimal","5","5","0.005228396","0.097138408","0.102366804","0.005186000","0.097145000","0.102331000","0.106528997","0.10","0.00","4112","5291","3.3763","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep01_pos2_dlx.log"
"scpe2","2","1","dlx","0","Optimal","5","5","0.006927709","0.104891207","0.111818916","0.006908000","0.104766000","0.111674000","0.118808031","0.11","0.00","3916","5291","3.3763","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep02_pos1_dlx.log"
"scpe2","2","2","cplex","0","Optimal","5","5","0.000965797","0.184072433","0.185038230","0.000965000","0.184074000","0.185039000","0.190815926","0.18","0.00","21760","111","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep02_pos2_cplex.log"
"scpe2","3","1","cplex","0","Optimal","5","5","0.001429500","0.192241221","0.193670721","0.001428000","0.192232000","0.193660000","0.200136185","0.19","0.00","22744","111","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep03_pos1_cplex.log"
"scpe2","3","2","dlx","0","Optimal","5","5","0.003959198","0.106309522","0.110268720","0.003957000","0.106303000","0.110260000","0.114959002","0.10","0.00","4000","5291","3.3763","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep03_pos2_dlx.log"
"scpe2","4","1","dlx","0","Optimal","5","5","0.003931587","0.107648280","0.111579867","0.003931000","0.107636000","0.111567000","0.116865158","0.11","0.00","3952","5291","3.3763","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep04_pos1_dlx.log"
"scpe2","4","2","cplex","0","Optimal","5","5","0.001873573","0.184663766","0.186537339","0.001873000","0.184644000","0.186517000","0.193742990","0.18","0.01","22244","111","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep04_pos2_cplex.log"
"scpe2","5","1","cplex","0","Optimal","5","5","0.001559993","0.205191399","0.206751392","0.001560000","0.205183000","0.206743000","0.214761019","0.20","0.00","22676","111","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep05_pos1_cplex.log"
"scpe2","5","2","dlx","0","Optimal","5","5","0.004058490","0.097036931","0.101095421","0.004057000","0.097024000","0.101081000","0.105597973","0.09","0.00","3868","5291","3.3763","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe2_rep05_pos2_dlx.log"
"scpe3","1","1","dlx","0","Optimal","5","5","0.003620398","0.109405856","0.113026254","0.003619000","0.109400000","0.113019000","0.116986036","0.11","0.00","3852","5492","3.2893","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep01_pos1_dlx.log"
"scpe3","1","2","cplex","0","Optimal","5","5","0.001112965","0.235637990","0.236750955","0.001112000","0.235381000","0.236493000","0.242316008","0.23","0.00","22056","121","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep01_pos2_cplex.log"
"scpe3","2","1","cplex","0","Optimal","5","5","0.001354644","0.186526880","0.187881524","0.001353000","0.186496000","0.187849000","0.194643974","0.18","0.00","22524","121","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep02_pos1_cplex.log"
"scpe3","2","2","dlx","0","Optimal","5","5","0.004558919","0.098701732","0.103260651","0.004557000","0.098696000","0.103253000","0.107425928","0.10","0.00","4112","5492","3.2893","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep02_pos2_dlx.log"
"scpe3","3","1","dlx","0","Optimal","5","5","0.004162264","0.095660184","0.099822448","0.004101000","0.095664000","0.099765000","0.103873014","0.10","0.00","3840","5492","3.2893","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep03_pos1_dlx.log"
"scpe3","3","2","cplex","0","Optimal","5","5","0.001247516","0.172267997","0.173515513","0.001241000","0.172196000","0.173437000","0.179087877","0.16","0.00","22048","121","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep03_pos2_cplex.log"
"scpe3","4","1","cplex","0","Optimal","5","5","0.001330895","0.194962602","0.196293497","0.001331000","0.194965000","0.196296000","0.201350927","0.19","0.00","22516","121","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep04_pos1_cplex.log"
"scpe3","4","2","dlx","0","Optimal","5","5","0.004408582","0.106846649","0.111255231","0.004409000","0.106850000","0.111259000","0.115608931","0.11","0.00","3792","5492","3.2893","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep04_pos2_dlx.log"
"scpe3","5","1","dlx","0","Optimal","5","5","0.004125895","0.116477844","0.120603739","0.004125000","0.116470000","0.120595000","0.124678850","0.12","0.00","3996","5492","3.2893","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep05_pos1_dlx.log"
"scpe3","5","2","cplex","0","Optimal","5","5","0.001982676","0.170687532","0.172670208","0.001982000","0.170690000","0.172672000","0.179638147","0.16","0.01","22588","121","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe3_rep05_pos2_cplex.log"
"scpe4","1","1","cplex","0","Optimal","5","5","0.002424551","0.167322126","0.169746677","0.002424000","0.167275000","0.169699000","0.175426960","0.16","0.00","22536","92","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep01_pos1_cplex.log"
"scpe4","1","2","dlx","0","Optimal","5","5","0.004433421","0.069860317","0.074293738","0.004432000","0.069830000","0.074262000","0.079782009","0.07","0.00","4112","3674","3.4433","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep01_pos2_dlx.log"
"scpe4","2","1","dlx","0","Optimal","5","5","0.005050495","0.070178039","0.075228534","0.005050000","0.070154000","0.075204000","0.079566002","0.07","0.00","3840","3674","3.4433","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep02_pos1_dlx.log"
"scpe4","2","2","cplex","0","Optimal","5","5","0.001289700","0.151946208","0.153235908","0.001288000","0.151884000","0.153172000","0.159711123","0.15","0.00","22436","92","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep02_pos2_cplex.log"
"scpe4","3","1","cplex","0","Optimal","5","5","0.001234110","0.196437374","0.197671484","0.001233000","0.196373000","0.197606000","0.203028917","0.20","0.00","22512","92","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep03_pos1_cplex.log"
"scpe4","3","2","dlx","0","Optimal","5","5","0.018754757","0.066534264","0.085289021","0.018733000","0.066536000","0.085269000","0.090857029","0.08","0.00","3828","3674","3.4433","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep03_pos2_dlx.log"
"scpe4","4","1","dlx","0","Optimal","5","5","0.004362883","0.069298685","0.073661568","0.004361000","0.069302000","0.073663000","0.090471983","0.07","0.00","3880","3674","3.4433","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep04_pos1_dlx.log"
"scpe4","4","2","cplex","0","Optimal","5","5","0.001524475","0.175569684","0.177094159","0.001524000","0.175539000","0.177063000","0.183842897","0.17","0.00","22052","92","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep04_pos2_cplex.log"
"scpe4","5","1","cplex","0","Optimal","5","5","0.000985097","0.247424318","0.248409415","0.000984000","0.247384000","0.248368000","0.254389048","0.24","0.01","22624","92","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep05_pos1_cplex.log"
"scpe4","5","2","dlx","0","Optimal","5","5","0.003728077","0.072867578","0.076595655","0.003726000","0.072849000","0.076575000","0.081382036","0.07","0.00","3840","3674","3.4433","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe4_rep05_pos2_dlx.log"
"scpe5","1","1","dlx","0","Optimal","5","5","0.004409366","0.081078906","0.085488272","0.004407000","0.081082000","0.085489000","0.093371153","0.08","0.00","4028","3875","3.3808","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep01_pos1_dlx.log"
"scpe5","1","2","cplex","0","Optimal","5","5","0.001757491","0.209666129","0.211423620","0.001757000","0.209541000","0.211298000","0.217725039","0.20","0.01","22232","93","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep01_pos2_cplex.log"
"scpe5","2","1","cplex","0","Optimal","5","5","0.001864983","0.185021318","0.186886301","0.001864000","0.185023000","0.186887000","0.193783045","0.18","0.00","22800","93","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep02_pos1_cplex.log"
"scpe5","2","2","dlx","0","Optimal","5","5","0.017033036","0.070120630","0.087153666","0.015520000","0.070124000","0.085644000","0.091730833","0.08","0.00","4000","3875","3.3808","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep02_pos2_dlx.log"
"scpe5","3","1","dlx","0","Optimal","5","5","0.020473767","0.101792822","0.122266589","0.020472000","0.101724000","0.122196000","0.154758930","0.12","0.00","4028","3875","3.3808","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep03_pos1_dlx.log"
"scpe5","3","2","cplex","0","Optimal","5","5","0.001209324","0.224664653","0.225873977","0.001209000","0.224667000","0.225876000","0.231665134","0.22","0.00","22332","93","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep03_pos2_cplex.log"
"scpe5","4","1","cplex","0","Optimal","5","5","0.001091290","0.175028488","0.176119778","0.001090000","0.175030000","0.176120000","0.181283951","0.17","0.00","22748","93","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep04_pos1_cplex.log"
"scpe5","4","2","dlx","0","Optimal","5","5","0.003375298","0.071412273","0.074787571","0.003373000","0.071416000","0.074789000","0.080672979","0.07","0.00","3828","3875","3.3808","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep04_pos2_dlx.log"
"scpe5","5","1","dlx","0","Optimal","5","5","0.004375356","0.076241405","0.080616761","0.004374000","0.076246000","0.080620000","0.085021973","0.08","0.00","3880","3875","3.3808","","","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep05_pos1_dlx.log"
"scpe5","5","2","cplex","0","Optimal","5","5","0.001381354","0.170097895","0.171479249","0.001381000","0.170100000","0.171481000","0.178248167","0.17","0.00","22940","93","5","0","SIM","/home/leo/novo_tcc_rian/cplex_testes_versus_meu_codigo/dlx_nova_versao/comparacao/resultados/20260822_191919_2/logs/scpe5_rep05_pos2_cplex.log"
